zip,zip latitude,zip longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
20555,38.900011,-77.040149,Founding Farmers,38.90032904960146,-77.04451739788054,American Restaurant
20555,38.900011,-77.040149,Kellari Taverna,38.902574921928256,-77.04031063323761,Greek Restaurant
20555,38.900011,-77.040149,The White House,38.897803614613096,-77.03656196594237,Government Building
20555,38.900011,-77.040149,Lafayette Square Park,38.89968440500022,-77.0365297794342,Park
20555,38.900011,-77.040149,The West Wing,38.897487622328256,-77.03755974769592,Government Building
20555,38.900011,-77.040149,"The St. Regis Washington, D.C.",38.9021295,-77.0361522,Hotel
20555,38.900011,-77.040149,Black Lives Matter Plaza,38.900234000000005,-77.036514,Plaza
20555,38.900011,-77.040149,Dunkin',38.90223065061964,-77.03990813376424,Donut Shop
20555,38.900011,-77.040149,FroZenYo,38.90115523813096,-77.03896522521974,Frozen Yogurt Shop
20555,38.900011,-77.040149,Taberna Del Alabardero,38.90087630431195,-77.04171723527989,Spanish Restaurant
20555,38.900011,-77.040149,Yoga District,38.901311802369264,-77.0447208571673,Yoga Studio
20555,38.900011,-77.040149,Filter Coffeehouse & Espresso Bar,38.901133,-77.044608,Coffee Shop
20555,38.900011,-77.040149,Penn Grill,38.901081922094825,-77.04488305478989,Sandwich Place
20555,38.900011,-77.040149,Little Sesame,38.903549,-77.042962,Israeli Restaurant
20555,38.900011,-77.040149,Pret A Manger,38.90264755640078,-77.0386878552263,Sandwich Place
20555,38.900011,-77.040149,South Lawn,38.89672777385296,-77.03660488128659,Garden
20555,38.900011,-77.040149,Bindaas,38.90028220000001,-77.04559590000001,Indian Restaurant
20555,38.900011,-77.040149,Pisco y Nazca,38.90398223,-77.04264014,Peruvian Restaurant
20555,38.900011,-77.040149,St. Regis Bar,38.90238728115978,-77.03644607848888,Hotel Bar
20555,38.900011,-77.040149,Which Wich,38.896024375484096,-77.04215805616722,Sandwich Place
20555,38.900011,-77.040149,Morton's The Steakhouse,38.903451000000004,-77.0407226,Steakhouse
20555,38.900011,-77.040149,FRESHFARM Market by the White House,38.90084508174269,-77.03474199713716,Farmers Market
20555,38.900011,-77.040149,"The Mayflower Hotel, Autograph Collection",38.9044809,-77.040141,Hotel
20555,38.900011,-77.040149,Pret A Manger,38.90384406097299,-77.04313106381126,Sandwich Place
20555,38.900011,-77.040149,First Division Monument,38.89594239872644,-77.03871107200781,Monument / Landmark
20555,38.900011,-77.040149,Hilton,38.902767700000005,-77.0361529,Hotel
20555,38.900011,-77.040149,The Mayflower Bar & Lounge,38.904343597586646,-77.04029756758743,Hotel Bar
20555,38.900011,-77.040149,Chipotle Mexican Grill,38.90031168997925,-77.04577224689166,Mexican Restaurant
20555,38.900011,-77.040149,PAUL Foggy Bottom,38.900306306294176,-77.04507763021577,Bakery
20555,38.900011,-77.040149,Muse At The Corcoran,38.895849616597744,-77.0395609171212,Café
20555,38.900011,-77.040149,Greenberry's Coffee Company,38.89608481879282,-77.04244136810303,Coffee Shop
20555,38.900011,-77.040149,TD Bank,38.90216760867518,-77.04520136117934,Bank
20532,38.904486,-77.017291,sweetgreen,38.903307299999994,-77.018647,Salad Place
20532,38.904486,-77.017291,Vida Fitness,38.902767183611644,-77.0176737483369,Gym / Fitness Center
20532,38.904486,-77.017291,A Baked Joint,38.90228032532726,-77.01721519231795,Café
20532,38.904486,-77.017291,Alta Strada,38.90278754804728,-77.01825588941573,Italian Restaurant
20532,38.904486,-77.017291,Mandu,38.902758325437524,-77.01792061328888,Korean Restaurant
20532,38.904486,-77.017291,Shouk,38.90273745213743,-77.02060014009477,Vegetarian / Vegan Restaurant
20532,38.904486,-77.017291,Saint's Paradise Cafeteria,38.905809999999995,-77.020216,Southern / Soul Food Restaurant
20532,38.904486,-77.017291,Ottoman Taverna,38.901729264438245,-77.0163729786873,Turkish Restaurant
20532,38.904486,-77.017291,Busboys and Poets,38.902457,-77.018107,American Restaurant
20532,38.904486,-77.017291,RPM Italian,38.90222,-77.02094,Italian Restaurant
20532,38.904486,-77.017291,SoulCycle Mount Vernon,38.90192965071092,-77.02046871185301,Cycle Studio
20532,38.904486,-77.017291,Kinship,38.90330468791273,-77.02179735225961,New American Restaurant
20532,38.904486,-77.017291,The Capital Burger,38.903107469563096,-77.02175147440852,Burger Joint
20532,38.904486,-77.017291,La Colombe Coffee Roasters,38.901053999999995,-77.02010200000001,Coffee Shop
20532,38.904486,-77.017291,Morris,38.903482374227465,-77.02193680237613,Cocktail Bar
20532,38.904486,-77.017291,Texas de Brazil,38.900900130455106,-77.01794826714206,Brazilian Restaurant
20532,38.904486,-77.017291,Sixth & I Historic Synagogue,38.90088412666675,-77.02017087333526,Synagogue
20532,38.904486,-77.017291,425 Mass Rooftop Pool and Terrace,38.90078163542342,-77.01613930383651,Pool
20532,38.904486,-77.017291,[solidcore] (solidcore),38.900712436828606,-77.01750466555698,Gym
20532,38.904486,-77.017291,Chaia,38.90101519926154,-77.02093368590184,Taco Place
20532,38.904486,-77.017291,Farmers & Distillers,38.90135771339457,-77.02020585536955,American Restaurant
20532,38.904486,-77.017291,Henry's Soul Cafe,38.902615526568006,-77.01611465586868,Southern / Soul Food Restaurant
20532,38.904486,-77.017291,Eye Street Cellars,38.90130436350334,-77.01720093291087,Wine Shop
20532,38.904486,-77.017291,Hampton Inn by Hilton,38.901783953241576,-77.01946502923761,Hotel
20532,38.904486,-77.017291,JOE & THE JUICE,38.902143,-77.01671,Juice Bar
20532,38.904486,-77.017291,Silo,38.90203158505654,-77.01891745184057,New American Restaurant
20532,38.904486,-77.017291,Tropical Smoothie Cafe,38.9015223960069,-77.0170384183015,Smoothie Shop
20532,38.904486,-77.017291,Karma Modern Indian,38.901011919373396,-77.02072309205893,Indian Restaurant
20532,38.904486,-77.017291,Prather’s on the Alley,38.90137528071061,-77.01770752565028,New American Restaurant
20532,38.904486,-77.017291,Orangetheory Fitness,38.90132842462021,-77.01706537468499,Gym / Fitness Center
20532,38.904486,-77.017291,Sbarro,38.904480799999995,-77.0221051,Pizza Place
20532,38.904486,-77.017291,Primal Fitness,38.905879820047616,-77.01433356641621,Gym
20532,38.904486,-77.017291,CVS pharmacy,38.90297720553308,-77.02113328900113,Pharmacy
20532,38.904486,-77.017291,Compass Coffee,38.903771,-77.02166899999997,Coffee Shop
20532,38.904486,-77.017291,Homewood Suites by Hilton Washington DC Convention Center,38.9044209,-77.0182108,Hotel
20532,38.904486,-77.017291,Papa John's Pizza,38.900360466660366,-77.01585299328521,Pizza Place
20532,38.904486,-77.017291,Capital View,38.901500421937946,-77.01547362256203,Hostel
20532,38.904486,-77.017291,Yale Steam Laundry Gym,38.90497998494861,-77.01680729182544,Gym
20532,38.904486,-77.017291,Yale West Gym,38.90467213026718,-77.01701636263532,Gym
20532,38.904486,-77.017291,Yale West Rooftop Pool,38.90451096912825,-77.01798593997313,Pool
20532,38.904486,-77.017291,New York & New Jersey Ave NW Bus Stop,38.90539485372041,-77.0149935687654,Bus Stop
20532,38.904486,-77.017291,Capital Bikeshare - New Jersey Ave & N St NW / Dunbar HS,38.907099,-77.01536999999999,Bike Rental / Bike Share
20532,38.904486,-77.017291,Central Safe & Lock,38.90498,-77.021236,Locksmith
20532,38.904486,-77.017291,Brew’d,38.901491,-77.016091,Coffee Shop
20532,38.904486,-77.017291,Subway,38.90548302987373,-77.02172269584997,Sandwich Place
20532,38.904486,-77.017291,DC Private Jet Charter Service,38.90047337513468,-77.01605642208703,Office
20532,38.904486,-77.017291,Capital Bikeshare - 4th & Massachusetts NW,38.900234594948365,-77.01596214502985,Bike Rental / Bike Share
20577,38.900758,-77.03445500000001,"Joe's Seafood, Prime Steak & Stone Crab",38.89998421007432,-77.0339387655258,Seafood Restaurant
20577,38.900758,-77.03445500000001,Sofitel Washington DC Lafayette Square,38.90047822902165,-77.03400604429591,Hotel
20577,38.900758,-77.03445500000001,The Hay-Adams,38.90051,-77.0368855,Hotel
20577,38.900758,-77.03445500000001,"The St. Regis Washington, D.C.",38.9021295,-77.0361522,Hotel
20577,38.900758,-77.03445500000001,JOE & THE JUICE,38.902196999999994,-77.034886,Juice Bar
20577,38.900758,-77.03445500000001,Compass Coffee,38.901522198035394,-77.03223019838333,Coffee Shop
20577,38.900758,-77.03445500000001,FRESHFARM Market by the White House,38.90084508174269,-77.03474199713716,Farmers Market
20577,38.900758,-77.03445500000001,Off the Record,38.900161652292645,-77.03692557820627,Hotel Bar
20577,38.900758,-77.03445500000001,Zeke's Coffee,38.89979,-77.03329599999999,Coffee Shop
20577,38.900758,-77.03445500000001,&pizza,38.902155084591655,-77.03225702047348,Pizza Place
20577,38.900758,-77.03445500000001,Five Guys,38.90107988366029,-77.03229789610545,Burger Joint
20577,38.900758,-77.03445500000001,Opaline,38.900498,-77.03397,French Restaurant
20577,38.900758,-77.03445500000001,BLT Steak,38.901720000000005,-77.0376,Steakhouse
20577,38.900758,-77.03445500000001,Black Lives Matter Plaza,38.900234000000005,-77.036514,Plaza
20577,38.900758,-77.03445500000001,Lafayette Square Park,38.89968440500022,-77.0365297794342,Park
20577,38.900758,-77.03445500000001,Old Ebbitt Grill,38.897954318339245,-77.0332701080582,American Restaurant
20577,38.900758,-77.03445500000001,The Oriental Oasis,38.90336287351214,-77.03334948932607,Spa
20577,38.900758,-77.03445500000001,W. Curtis Draper Tobacconist,38.89841225391879,-77.03359238212656,Smoke Shop
20577,38.900758,-77.03445500000001,St. Regis Bar,38.90238728115978,-77.03644607848888,Hotel Bar
20577,38.900758,-77.03445500000001,Inari Salon,38.902585655836646,-77.03327780617344,Salon / Barbershop
20577,38.900758,-77.03445500000001,Swing's Coffee,38.89807332447161,-77.03199142900904,Coffee Shop
20577,38.900758,-77.03445500000001,Soundcheck,38.902284434867155,-77.03261932747806,Nightclub
20577,38.900758,-77.03445500000001,The Bombay Club,38.900822475356776,-77.03824645696866,Indian Restaurant
20577,38.900758,-77.03445500000001,The White House,38.897803614613096,-77.03656196594237,Government Building
20577,38.900758,-77.03445500000001,Ocean Prime,38.898581799999995,-77.03171,Seafood Restaurant
20577,38.900758,-77.03445500000001,Buredo,38.900902665085596,-77.03167498111725,Sushi Restaurant
20577,38.900758,-77.03445500000001,Woodlands Vegan Bistro,38.90168059654895,-77.03154827836414,Vegetarian / Vegan Restaurant
20577,38.900758,-77.03445500000001,The Willard InterContinental Washington D.C. Hotel,38.8972146,-77.03254150000001,Hotel
20577,38.900758,-77.03445500000001,El Fuego,38.90182628345544,-77.03861033227524,Food Truck
20577,38.900758,-77.03445500000001,Gong Cha,38.900019149564464,-77.0318201413185,Poke Place
20577,38.900758,-77.03445500000001,Dua Coffee,38.901925,-77.033295,Coffee Shop
20577,38.900758,-77.03445500000001,Stan's Restaurant & Lounge,38.903515999999996,-77.032997,American Restaurant
20577,38.900758,-77.03445500000001,The Hamilton,38.89744105020522,-77.03220322367359,Nightlife Spot
20577,38.900758,-77.03445500000001,Hilton Garden Inn,38.900496000000004,-77.031645,Hotel
20577,38.900758,-77.03445500000001,Renwick Gallery,38.89896232958596,-77.03918853667678,Art Museum
20577,38.900758,-77.03445500000001,The Park at 14th,38.90196895164703,-77.03210331491289,Lounge
20577,38.900758,-77.03445500000001,W Hotel - Washington D.C.,38.89703660000001,-77.0333217,Hotel
20577,38.900758,-77.03445500000001,Hilton,38.902767700000005,-77.0361529,Hotel
20577,38.900758,-77.03445500000001,Blue Bottle Coffee,38.904316567859844,-77.03494808942142,Coffee Shop
20577,38.900758,-77.03445500000001,KBBQ Box Food Truck,38.902453958667934,-77.03861595476528,Food Truck
20577,38.900758,-77.03445500000001,Lincoln,38.90424448862929,-77.03306436538695,New American Restaurant
20577,38.900758,-77.03445500000001,Arepa Zone,38.904465,-77.03171999999999,Arepa Restaurant
20577,38.900758,-77.03445500000001,South Lawn,38.89672777385296,-77.03660488128659,Garden
20577,38.900758,-77.03445500000001,Compass Coffee,38.900382,-77.039935,Coffee Shop
20577,38.900758,-77.03445500000001,National Museum of Women in the Arts,38.89988597562643,-77.02927604118754,Art Museum
20577,38.900758,-77.03445500000001,The West Wing,38.897487622328256,-77.03755974769592,Government Building
20577,38.900758,-77.03445500000001,Farragut Square,38.90193173806494,-77.0389625430107,Park
20577,38.900758,-77.03445500000001,La Colombe Coffee Roasters,38.901365418583524,-77.04005138850441,Coffee Shop
20577,38.900758,-77.03445500000001,T-Mobile,38.9003809,-77.0333926,Mobile Phone Shop
20577,38.900758,-77.03445500000001,The Mirror,38.902752,-77.03274499999999,Speakeasy
20006,38.897566999999995,-77.04195,Which Wich,38.896024375484096,-77.04215805616722,Sandwich Place
20006,38.897566999999995,-77.04195,Renwick Gallery,38.89896232958596,-77.03918853667678,Art Museum
20006,38.897566999999995,-77.04195,Taylor Gourmet,38.899326785107434,-77.04082597042812,Sandwich Place
20006,38.897566999999995,-77.04195,AKA White House,38.89997,-77.04029,Hotel
20006,38.897566999999995,-77.04195,Founding Farmers,38.90032904960146,-77.04451739788054,American Restaurant
20006,38.897566999999995,-77.04195,Compass Coffee,38.900382,-77.039935,Coffee Shop
20006,38.897566999999995,-77.04195,Toryumon Japanese House,38.90054384853164,-77.04353805209813,Japanese Restaurant
20006,38.897566999999995,-77.04195,GWU University Yard,38.899239701530206,-77.04584626049449,College Quad
20006,38.897566999999995,-77.04195,Metropolitan Club,38.900052725876094,-77.03980862597372,Historic Site
20006,38.897566999999995,-77.04195,CHOPT,38.899099646100986,-77.03999616626356,Salad Place
20006,38.897566999999995,-77.04195,Compass Coffee,38.90104109868877,-77.04167958944649,Coffee Shop
20006,38.897566999999995,-77.04195,Luke’s Lobster,38.90034,-77.040013,Seafood Restaurant
20006,38.897566999999995,-77.04195,"Courtyard by Marriott Washington, DC/Foggy Bottom",38.89644975283956,-77.0444557070732,Hotel
20006,38.897566999999995,-77.04195,The West Wing,38.897487622328256,-77.03755974769592,Government Building
20006,38.897566999999995,-77.04195,Bindaas,38.90028220000001,-77.04559590000001,Indian Restaurant
20006,38.897566999999995,-77.04195,The White House,38.897803614613096,-77.03656196594237,Government Building
20006,38.897566999999995,-77.04195,La Colombe Coffee Roasters,38.901365418583524,-77.04005138850441,Coffee Shop
20006,38.897566999999995,-77.04195,South Lawn,38.89672777385296,-77.03660488128659,Garden
20006,38.897566999999995,-77.04195,DAR Constitution Hall,38.894081655795155,-77.04121351719773,Concert Hall
20006,38.897566999999995,-77.04195,Duke's Grocery,38.90051441055309,-77.04600736498833,Gastropub
20006,38.897566999999995,-77.04195,Penn Grill,38.901081922094825,-77.04488305478989,Sandwich Place
20006,38.897566999999995,-77.04195,Filter Coffeehouse & Espresso Bar,38.901133,-77.044608,Coffee Shop
20006,38.897566999999995,-77.04195,Yoga District,38.901311802369264,-77.0447208571673,Yoga Studio
20006,38.897566999999995,-77.04195,Starbucks,38.90146,-77.0423,Coffee Shop
20006,38.897566999999995,-77.04195,First Division Monument,38.89594239872644,-77.03871107200781,Monument / Landmark
20006,38.897566999999995,-77.04195,The Bombay Club,38.900822475356776,-77.03824645696866,Indian Restaurant
20006,38.897566999999995,-77.04195,Rawlins Park,38.895669498480636,-77.04232674114782,Plaza
20006,38.897566999999995,-77.04195,Taberna Del Alabardero,38.90087630431195,-77.04171723527989,Spanish Restaurant
20006,38.897566999999995,-77.04195,Tonic Lounge,38.89820104474039,-77.04655357760464,Bar
20006,38.897566999999995,-77.04195,Chipotle Mexican Grill,38.90031168997925,-77.04577224689166,Mexican Restaurant
20006,38.897566999999995,-77.04195,Greenberry's Coffee Company,38.89608481879282,-77.04244136810303,Coffee Shop
20006,38.897566999999995,-77.04195,FroZenYo,38.90115523813096,-77.03896522521974,Frozen Yogurt Shop
20006,38.897566999999995,-77.04195,Lisner Auditorium,38.899356484076755,-77.04707808541326,Performing Arts Venue
20006,38.897566999999995,-77.04195,Muse At The Corcoran,38.895849616597744,-77.0395609171212,Café
20006,38.897566999999995,-77.04195,White House Kitchen Garden,38.89582003633328,-77.0368807205523,Garden
20006,38.897566999999995,-77.04195,PAUL Foggy Bottom,38.900306306294176,-77.04507763021577,Bakery
20006,38.897566999999995,-77.04195,DAR Museum,38.894277280874014,-77.0400829658583,History Museum
20006,38.897566999999995,-77.04195,Carvings,38.897366369210246,-77.04552933718965,Sandwich Place
20006,38.897566999999995,-77.04195,Redbox,38.896189,-77.043463,Video Store
20006,38.897566999999995,-77.04195,Marvin Center,38.8998929482496,-77.04659383506873,Student Center
20006,38.897566999999995,-77.04195,California Tortilla,38.89616597448303,-77.04276582287447,Mexican Restaurant
20006,38.897566999999995,-77.04195,Tonic,38.89817380406426,-77.04665961797978,American Restaurant
20006,38.897566999999995,-77.04195,The George Washington University Museum | The Textile Museum,38.89849378279831,-77.04640567302705,History Museum
20006,38.897566999999995,-77.04195,Shops at 2000 Penn,38.90049795144299,-77.04592497061734,Shopping Mall
20006,38.897566999999995,-77.04195,Subway,38.8963938,-77.044735,Sandwich Place
20006,38.897566999999995,-77.04195,Verizon Wireless,38.893611,-77.040408,Mobile Phone Shop
20006,38.897566999999995,-77.04195,Starbucks,38.896159999999995,-77.04468,Coffee Shop
20006,38.897566999999995,-77.04195,Dunkin',38.896262,-77.04613409999999,Donut Shop
20006,38.897566999999995,-77.04195,7-Eleven,38.896498,-77.0438637,Convenience Store
20006,38.897566999999995,-77.04195,U.S. Department of the Interior Museum,38.89445114135742,-77.0426025390625,Museum
20019,38.891445000000004,-76.93811,Denny's,38.890437836800544,-76.93832471966743,Breakfast Spot
20019,38.891445000000004,-76.93811,Globe Liquor,38.88932358069458,-76.9368718248819,Shop & Service
20019,38.891445000000004,-76.93811,Dunkin',38.89163589477539,-76.93878936767578,Donut Shop
20019,38.891445000000004,-76.93811,Subway,38.88924478068288,-76.9367137210159,Sandwich Place
20019,38.891445000000004,-76.93811,America's Best Wings,38.88945642005682,-76.93681635209488,American Restaurant
20019,38.891445000000004,-76.93811,Shrimp Boat,38.88984311437135,-76.9377571987535,Seafood Restaurant
20019,38.891445000000004,-76.93811,7-Eleven,38.890778129758466,-76.93887189030647,Convenience Store
20019,38.891445000000004,-76.93811,BP,38.891716610641645,-76.93897490869432,Gas Station
20019,38.891445000000004,-76.93811,Zipcar,38.89048702980255,-76.93743645058116,Parking
20019,38.891445000000004,-76.93811,Benning Road Metro Station,38.8903605839081,-76.93741179166403,Metro Station
20019,38.891445000000004,-76.93811,Fort Chaplin Park,38.889735336876136,-76.94015434269406,Park
20019,38.891445000000004,-76.93811,Yum's Carryout,38.889362,-76.936691,Food & Drink Shop
20019,38.891445000000004,-76.93811,Twiga Carpet Pro LLC,38.88974680743381,-76.94241642951965,Dry Cleaner
20024,38.880112,-77.02362,The Wharf,38.87930747962048,-77.02409505844115,Harbor / Marina
20024,38.880112,-77.02362,The Anthem,38.880049346332456,-77.02601735712379,Music Venue
20024,38.880112,-77.02362,Del Mar de Fabio Trabocchi,38.878957110130074,-77.02468796520878,Spanish Restaurant
20024,38.880112,-77.02362,Canopy by Hilton,38.8786888,-77.0233785,Hotel
20024,38.880112,-77.02362,La Vie,38.879946135904476,-77.02581947464151,Mediterranean Restaurant
20024,38.880112,-77.02362,Toastique,38.87932582756615,-77.02387438260074,Café
20024,38.880112,-77.02362,Mi Vida,38.87977932027242,-77.02577028208567,Mexican Restaurant
20024,38.880112,-77.02362,Shake Shack,38.880328999999996,-77.026472,Burger Joint
20024,38.880112,-77.02362,InterContinental Washington D.C. - The Wharf,38.8793396,-77.0248615,Hotel
20024,38.880112,-77.02362,Blue Bottle Coffee,38.88108427819072,-77.02683509320596,Coffee Shop
20024,38.880112,-77.02362,Lupo Marino,38.87896390122137,-77.02395625518095,Pizza Place
20024,38.880112,-77.02362,Pearl Street Warehouse,38.878951429828476,-77.02388309846486,Music Venue
20024,38.880112,-77.02362,Whiskey Charlie,38.878293336487296,-77.02369826395851,Hotel Bar
20024,38.880112,-77.02362,Officina,38.88123656705686,-77.02710885222002,Italian Restaurant
20024,38.880112,-77.02362,Maine Avenue Fish Market,38.88114495715981,-77.0281178195069,Fish Market
20024,38.880112,-77.02362,Arena Stage,38.877113837748546,-77.02037532932083,Theater
20024,38.880112,-77.02362,Southwest Duck Pond,38.879036288189546,-77.01957670568565,Park
20024,38.880112,-77.02362,Tiki TNT,38.88110070365886,-77.02740876476939,Tiki Bar
20024,38.880112,-77.02362,International Spy Museum,38.883895,-77.025539,Museum
20024,38.880112,-77.02362,Milk Bar,38.8799112,-77.0251126,Dessert Shop
20024,38.880112,-77.02362,12 Stories,38.87956348112724,-77.02530394339001,Cocktail Bar
20024,38.880112,-77.02362,Falafel Inc,38.881443,-77.0275,Falafel Restaurant
20024,38.880112,-77.02362,Politics and Prose at The Wharf,38.880108492788466,-77.02521210259225,Bookstore
20024,38.880112,-77.02362,Captain White's Seafood,38.880986237056796,-77.02832772545156,Fish Market
20024,38.880112,-77.02362,Finchandler Theater,38.8771128305992,-77.02061656643738,Theater
20024,38.880112,-77.02362,Hyatt House Washington Dc / The Wharf,38.878693517171406,-77.02392175964575,Hotel
20024,38.880112,-77.02362,Crepes Parfait,38.87896749391821,-77.01894688609923,Food Truck
20024,38.880112,-77.02362,Kith and Kin,38.87937308656907,-77.02519230462806,Caribbean Restaurant
20024,38.880112,-77.02362,Kirwan’s on the Wharf,38.87865699871851,-77.0242665583312,Irish Pub
20024,38.880112,-77.02362,District Doughnut,38.88086301203372,-77.02701760748178,Donut Shop
20024,38.880112,-77.02362,Rappahannock Oyster Bar,38.8812617838854,-77.02762778933298,Seafood Restaurant
20024,38.880112,-77.02362,Cantina Bambina,38.87987708891401,-77.02635079622267,Mexican Restaurant
20024,38.880112,-77.02362,Kreeger Theater,38.87721238515668,-77.02075841450751,Theater
20024,38.880112,-77.02362,Hains Point Bike Loop,38.87703055070882,-77.0267238038791,Bike Trail
20024,38.880112,-77.02362,Union Stage,38.878685609953955,-77.02409530708546,Music Venue
20024,38.880112,-77.02362,Hank's Oyster Bar,38.87822241721288,-77.02376507276321,Seafood Restaurant
20024,38.880112,-77.02362,Roti Modern Mediterranean,38.88391650000001,-77.0251943,Mediterranean Restaurant
20024,38.880112,-77.02362,Ben & Jerry's,38.8782154157009,-77.0239234055061,Ice Cream Shop
20024,38.880112,-77.02362,CVS pharmacy,38.87967801099608,-77.0243616863644,Pharmacy
20024,38.880112,-77.02362,Starbucks,38.88381079999999,-77.02399342,Coffee Shop
20024,38.880112,-77.02362,UPS Access Point location,38.879709999999996,-77.02454,Shipping Store
20024,38.880112,-77.02362,Red Robin Gourmet Burgers and Brews,38.88384628295898,-77.0251693725586,Burger Joint
20024,38.880112,-77.02362,Church's Chicken,38.884038764681655,-77.02506791058258,Fried Chicken Joint
20024,38.880112,-77.02362,Subway,38.883814,-77.02440899999999,Sandwich Place
20024,38.880112,-77.02362,Moe's Southwest Grill,38.884332096577566,-77.02346741345895,Mexican Restaurant
20024,38.880112,-77.02362,L'Enfant Plaza/395 Overpass,38.88245619352025,-77.01972291333573,Plaza
20024,38.880112,-77.02362,Softball Field,38.88125559261158,-77.01824958202434,Baseball Field
20536,38.901210999999996,-77.016948,A Baked Joint,38.90228032532726,-77.01721519231795,Café
20536,38.901210999999996,-77.016948,Vida Fitness,38.902767183611644,-77.0176737483369,Gym / Fitness Center
20536,38.901210999999996,-77.016948,Wiseguy NY Pizza,38.89960847505472,-77.01596260070802,Pizza Place
20536,38.901210999999996,-77.016948,Alta Strada,38.90278754804728,-77.01825588941573,Italian Restaurant
20536,38.901210999999996,-77.016948,La Colombe Coffee Roasters,38.901053999999995,-77.02010200000001,Coffee Shop
20536,38.901210999999996,-77.016948,Texas de Brazil,38.900900130455106,-77.01794826714206,Brazilian Restaurant
20536,38.901210999999996,-77.016948,425 Mass Rooftop Pool and Terrace,38.90078163542342,-77.01613930383651,Pool
20536,38.901210999999996,-77.016948,Ottoman Taverna,38.901729264438245,-77.0163729786873,Turkish Restaurant
20536,38.901210999999996,-77.016948,[solidcore] (solidcore),38.900712436828606,-77.01750466555698,Gym
20536,38.901210999999996,-77.016948,sweetgreen,38.903307299999994,-77.018647,Salad Place
20536,38.901210999999996,-77.016948,Sixth & I Historic Synagogue,38.90088412666675,-77.02017087333526,Synagogue
20536,38.901210999999996,-77.016948,SoulCycle Mount Vernon,38.90192965071092,-77.02046871185301,Cycle Studio
20536,38.901210999999996,-77.016948,Mandu,38.902758325437524,-77.01792061328888,Korean Restaurant
20536,38.901210999999996,-77.016948,Momiji,38.899996,-77.019193,Japanese Restaurant
20536,38.901210999999996,-77.016948,Shouk,38.90273745213743,-77.02060014009477,Vegetarian / Vegan Restaurant
20536,38.901210999999996,-77.016948,RPM Italian,38.90222,-77.02094,Italian Restaurant
20536,38.901210999999996,-77.016948,Busboys and Poets,38.902457,-77.018107,American Restaurant
20536,38.901210999999996,-77.016948,Chaia,38.90101519926154,-77.02093368590184,Taco Place
20536,38.901210999999996,-77.016948,Farmers & Distillers,38.90135771339457,-77.02020585536955,American Restaurant
20536,38.901210999999996,-77.016948,Daikaya,38.898537619341155,-77.01964259147644,Ramen Restaurant
20536,38.901210999999996,-77.016948,Bantam King,38.89845203368468,-77.01911687850951,Ramen Restaurant
20536,38.901210999999996,-77.016948,National Building Museum Gift Shop,38.89765241014926,-77.01767358008435,Gift Shop
20536,38.901210999999996,-77.016948,Izakaya,38.89857716865287,-77.01986527730847,Japanese Restaurant
20536,38.901210999999996,-77.016948,Hampton Inn by Hilton,38.901783953241576,-77.01946502923761,Hotel
20536,38.901210999999996,-77.016948,Crimson Diner + Whiskey Bar,38.89999,-77.020975,Diner
20536,38.901210999999996,-77.016948,The Capital Burger,38.903107469563096,-77.02175147440852,Burger Joint
20536,38.901210999999996,-77.016948,Karma Modern Indian,38.901011919373396,-77.02072309205893,Indian Restaurant
20536,38.901210999999996,-77.016948,Nando's,38.900370435317356,-77.02194153094578,Portuguese Restaurant
20536,38.901210999999996,-77.016948,Kinship,38.90330468791273,-77.02179735225961,New American Restaurant
20536,38.901210999999996,-77.016948,CAVA,38.8999712,-77.02231450000001,Mediterranean Restaurant
20536,38.901210999999996,-77.016948,Capital One Arena,38.89817674879205,-77.02081647117853,Basketball Stadium
20536,38.901210999999996,-77.016948,District Rico,38.90037038010604,-77.01161473989488,Peruvian Restaurant
20536,38.901210999999996,-77.016948,National Building Museum,38.89771688560257,-77.0176540153737,Museum
20536,38.901210999999996,-77.016948,Goethe-Institut,38.90068302214026,-77.02197845290917,General College & University
20536,38.901210999999996,-77.016948,Morris,38.903482374227465,-77.02193680237613,Cocktail Bar
20536,38.901210999999996,-77.016948,CHOPT,38.899251,-77.022113,Salad Place
20536,38.901210999999996,-77.016948,BIBIBOP Asian Grill,38.89888704964609,-77.02187587124807,Asian Restaurant
20536,38.901210999999996,-77.016948,Acela Club,38.898101571713255,-77.02089702227094,American Restaurant
20536,38.901210999999996,-77.016948,Chinatown Friendship Archway,38.89979755446136,-77.02185047978062,Monument / Landmark
20536,38.901210999999996,-77.016948,Capital One Café,38.899516799999994,-77.022101,Café
20536,38.901210999999996,-77.016948,Walgreens,38.900009999999995,-77.02179100000001,Pharmacy
20536,38.901210999999996,-77.016948,Clyde's of Gallery Place,38.89890515840885,-77.02178256466145,American Restaurant
20536,38.901210999999996,-77.016948,Jackpot,38.89934963421794,-77.02213168144227,Bar
20536,38.901210999999996,-77.016948,Potbelly Sandwich Shop,38.899972,-77.022419,Sandwich Place
20536,38.901210999999996,-77.016948,Homewood Suites by Hilton Washington DC Convention Center,38.9044209,-77.0182108,Hotel
20536,38.901210999999996,-77.016948,Yale West Rooftop Pool,38.90451096912825,-77.01798593997313,Pool
20536,38.901210999999996,-77.016948,Yale West Gym,38.90467213026718,-77.01701636263532,Gym
