,zip,zip latitude,zip longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
861,20018,38.928761,-76.97523,Chuck Brown Memorial,38.926639,-76.976661,Memorial Site
862,20018,38.928761,-76.97523,TrickBox,38.930739,-76.973357,Men's Store
863,20018,38.928761,-76.97523,Rhode Island Liquors,38.928465,-76.978391,Liquor Store
864,20018,38.928761,-76.97523,Langdon Park east Recreation Center,38.92640208881709,-76.9764996373063,Park
865,20018,38.928761,-76.97523,National Wine And Liquor,38.930893,-76.973128,Liquor Store
866,20018,38.928761,-76.97523,Langdon Park,38.92642062715986,-76.97791722197535,Park
867,20018,38.928761,-76.97523,"WMATA Bus Stop #1002056 (81, 82, 83, 84, 86, T18)",38.93123460168024,-76.97195042916606,Bus Stop
868,20018,38.928761,-76.97523,DC Dragon Martial Arts & Dance Center,38.92721176147461,-76.97933197021484,Dance Studio
869,20018,38.928761,-76.97523,Thomas Plumbing Company,38.932139757994506,-76.97733879089355,Home Service
870,20018,38.928761,-76.97523,Langdon Market (Young's Chicken Shack),38.925369,-76.971614,Fried Chicken Joint
871,20049,38.895911,-77.020998,Bang Salon,38.89734496855647,-77.02157577325032,Salon / Barbershop
872,20049,38.895911,-77.020998,Rasika,38.89491996979955,-77.02120900154114,Indian Restaurant
873,20049,38.895911,-77.020998,Pitango Gelato,38.89518508943976,-77.02171593904495,Ice Cream Shop
874,20049,38.895911,-77.020998,Compass Coffee,38.89709934912315,-77.02104806900024,Coffee Shop
875,20049,38.895911,-77.020998,Oyamel Cocina Mexicana,38.89491996979955,-77.02171862125395,Mexican Restaurant
876,20049,38.895911,-77.020998,Jaleo,38.89591364146447,-77.02216386795044,Tapas Restaurant
877,20049,38.895911,-77.020998,Shakespeare Theatre Company - Harman Hall,38.89736406316925,-77.02036323283596,Theater
878,20049,38.895911,-77.020998,Denson Liquor Bar,38.89704716170255,-77.020106613636,Cocktail Bar
879,20049,38.895911,-77.020998,Shakespeare Theatre Company - Lansburgh Theatre,38.8957174132878,-77.02218532562256,Theater
880,20049,38.895911,-77.020998,The Partisan,38.894947108075904,-77.02255010604858,New American Restaurant
881,20049,38.895911,-77.020998,Woolly Mammoth Theatre Company,38.89493040759938,-77.02136188745499,Theater
882,20049,38.895911,-77.020998,Red Apron Butchery,38.894898,-77.022575,Deli / Bodega
883,20049,38.895911,-77.020998,Fiola,38.893813554318534,-77.02072620391846,Italian Restaurant
884,20049,38.895911,-77.020998,Vida Fitness,38.897331104955924,-77.02153808403328,Gym
885,20049,38.895911,-77.020998,National Portrait Gallery,38.89771275421679,-77.02299004595119,Art Museum
886,20049,38.895911,-77.020998,Smithsonian American Art Museum,38.89774646995226,-77.02297925949097,Art Museum
887,20049,38.895911,-77.020998,Trunk Club,38.8968222,-77.0237596,Men's Store
888,20049,38.895911,-77.020998,sweetgreen,38.8959378,-77.0213638,Salad Place
889,20049,38.895911,-77.020998,China Chilcano,38.895425,-77.022176,Peruvian Restaurant
890,20049,38.895911,-77.020998,Capital One Arena,38.89817674879205,-77.02081647117853,Basketball Stadium
891,20049,38.895911,-77.020998,United States Navy Memorial,38.893951048395024,-77.02280224892338,Monument / Landmark
892,20049,38.895911,-77.020998,Protein Bar & Kitchen,38.894659,-77.022086,Gluten-free Restaurant
893,20049,38.895911,-77.020998,barmini by José Andrés,38.896254767585,-77.02388112385287,Cocktail Bar
894,20049,38.895911,-77.020998,Robert and Arlene Kogod Courtyard,38.897954661304595,-77.02295870066385,Plaza
895,20049,38.895911,-77.020998,Shake Shack,38.89699497424359,-77.02376246452332,Burger Joint
896,20049,38.895911,-77.020998,Luke's Lobster,38.896191863619975,-77.02146726569346,Seafood Restaurant
897,20049,38.895911,-77.020998,Olivia,38.89713127397378,-77.0230931381701,Mediterranean Restaurant
898,20049,38.895911,-77.020998,Rosa Mexicano,38.897318898346754,-77.02152681288719,Mexican Restaurant
899,20049,38.895911,-77.020998,Hill Country Barbecue Market,38.895088644463215,-77.02216655015945,BBQ Joint
900,20049,38.895911,-77.020998,Teaism,38.89483790230684,-77.02303251041394,Tea Room
901,20049,38.895911,-77.020998,Acela Club,38.89810157171325,-77.02089702227093,American Restaurant
902,20049,38.895911,-77.020998,Kimpton Hotel Monaco Washington DC,38.896751,-77.022487,Hotel
903,20049,38.895911,-77.020998,America's Presidents,38.89772073835699,-77.02353816025864,Exhibit
904,20049,38.895911,-77.020998,The Capital Grille,38.89295694991948,-77.02006727161813,American Restaurant
905,20049,38.895911,-77.020998,Daikaya,38.898537619341155,-77.01964259147644,Ramen Restaurant
906,20049,38.895911,-77.020998,CHOPT,38.89420724510311,-77.0232562605242,Salad Place
907,20049,38.895911,-77.020998,Legal Sea Foods,38.898795416712815,-77.02185307275104,Seafood Restaurant
908,20049,38.895911,-77.020998,Izakaya,38.898577168652864,-77.01986527730847,Japanese Restaurant
909,20049,38.895911,-77.020998,The Smith,38.897401106575686,-77.02414806606447,American Restaurant
910,20049,38.895911,-77.020998,Poki District,38.897185,-77.02456,Poke Place
911,20049,38.895911,-77.020998,Red Velvet Cupcakery,38.896347,-77.021822,Cupcake Shop
912,20049,38.895911,-77.020998,Penn Quarter FRESHFARM Market,38.89732322487216,-77.02294835545382,Farmers Market
913,20049,38.895911,-77.020998,National Building Museum Gift Shop,38.89765241014926,-77.01767358008435,Gift Shop
914,20049,38.895911,-77.020998,Cedar,38.89615616284802,-77.02339925845178,New American Restaurant
915,20049,38.895911,-77.020998,b DC Penn Quarter,38.89428682237135,-77.02306549889148,Burger Joint
916,20049,38.895911,-77.020998,Bantam King,38.89845203368468,-77.01911687850952,Ramen Restaurant
917,20049,38.895911,-77.020998,National Law Enforcement Officers Memorial,38.89670272376477,-77.01756119728088,Monument / Landmark
918,20049,38.895911,-77.020998,Zaytinya,38.898811,-77.023645,Mediterranean Restaurant
919,20049,38.895911,-77.020998,Downtown Holiday Market,38.89731516870854,-77.02254753691201,Christmas Market
920,20049,38.895911,-77.020998,DC Empanadas,38.8925294574985,-77.0189918733211,Food Truck
921,20500,38.894781,-77.036122,South Lawn,38.89672777385296,-77.0366048812866,Garden
922,20500,38.894781,-77.036122,The Ellipse — President's Park South,38.89422856662475,-77.0366048812866,Park
923,20500,38.894781,-77.036122,The White House,38.897803614613096,-77.03656196594238,Government Building
924,20500,38.894781,-77.036122,W Hotel - Washington D.C.,38.8970366,-77.0333217,Hotel
925,20500,38.894781,-77.036122,The West Wing,38.897487622328256,-77.03755974769592,Government Building
926,20500,38.894781,-77.036122,White House Spring Garden Tour,38.89650825120836,-77.03383737854892,Tour Provider
927,20500,38.894781,-77.036122,The Willard InterContinental Washington D.C. Hotel,38.8972146,-77.0325415,Hotel
928,20500,38.894781,-77.036122,Bliss Spa at W Washington D.C.,38.896944626330466,-77.03353748400487,Spa
929,20500,38.894781,-77.036122,Old Ebbitt Grill,38.897954318339245,-77.0332701080582,American Restaurant
930,20500,38.894781,-77.036122,Occidental,38.89650709395119,-77.033040276295,American Restaurant
931,20500,38.894781,-77.036122,POV,38.896968,-77.033315,Bar
932,20500,38.894781,-77.036122,First Division Monument,38.89594239872644,-77.03871107200781,Monument / Landmark
933,20500,38.894781,-77.036122,White House Kitchen Garden,38.89582003633327,-77.03688072055229,Garden
934,20500,38.894781,-77.036122,Rose Garden,38.897471705256066,-77.03708767890929,Garden
935,20500,38.894781,-77.036122,The Hamilton,38.89744105020522,-77.0322032236736,Nightlife Spot
936,20500,38.894781,-77.036122,National Museum of African American History and Culture,38.89117061286336,-77.03281760215758,History Museum
937,20500,38.894781,-77.036122,The Round Robin Bar,38.896373188363846,-77.03218094005122,Hotel Bar
938,20500,38.894781,-77.036122,"JW Marriott Washington, DC",38.8966118,-77.0317101,Hotel
939,20500,38.894781,-77.036122,White House Visitor Center,38.895256734087305,-77.03286255666171,Museum
940,20500,38.894781,-77.036122,North Lawn,38.898474402383066,-77.0365654014663,Garden
941,20500,38.894781,-77.036122,W. Curtis Draper Tobacconist,38.8984122539188,-77.03359238212656,Smoke Shop
942,20500,38.894781,-77.036122,Café du Parc,38.896497,-77.032618,French Restaurant
943,20500,38.894781,-77.036122,The National Press Club,38.897100844208715,-77.0313054452996,Event Space
944,20500,38.894781,-77.036122,DAR Constitution Hall,38.89408165579516,-77.04121351719773,Concert Hall
945,20500,38.894781,-77.036122,Truman Lounge,38.89713144962554,-77.03167385454267,Lounge
946,20500,38.894781,-77.036122,JW Marriott Concierge Lounge,38.89639946874125,-77.0311126581552,Snack Place
947,20500,38.894781,-77.036122,Mojo Truck,38.894166136489005,-77.03370742141655,Food Truck
948,20500,38.894781,-77.036122,Second Division Memorial (Flaming Sword Monument),38.89258236505534,-77.03795387133141,Monument / Landmark
949,20500,38.894781,-77.036122,Pinea,38.89681504065591,-77.03349853250707,Mediterranean Restaurant
950,20500,38.894781,-77.036122,The Reliable Source,38.897006246281926,-77.03190650246175,Bar
951,20500,38.894781,-77.036122,The Scotch Bar,38.896363364707426,-77.03218053135728,Hotel Bar
952,20500,38.894781,-77.036122,Freedom Plaza,38.89579256456845,-77.03085422515869,Plaza
953,20500,38.894781,-77.036122,Panera Bread,38.893731933438644,-77.03075679114107,Coffee Shop
954,20500,38.894781,-77.036122,DAR Museum,38.894277280874014,-77.0400829658583,History Museum
955,20500,38.894781,-77.036122,Oval Office,38.897378029299915,-77.03734265051025,Government Building
956,20500,38.894781,-77.036122,Contemplative Court,38.891332912130444,-77.03266377469065,Exhibit
957,20500,38.894781,-77.036122,Muse At The Corcoran,38.895849616597744,-77.03956091712118,Café
958,20500,38.894781,-77.036122,The Loft Bar at The Hamilton,38.89744029564455,-77.03264151678611,American Restaurant
959,20500,38.894781,-77.036122,MXDC Cocina Mexicana,38.897856,-77.032095,Mexican Restaurant
960,20500,38.894781,-77.036122,Lafayette Statue,38.899017732087,-77.03537374734879,Outdoor Sculpture
961,20500,38.894781,-77.036122,Lock Keeper's House,38.892048129349234,-77.03979049817846,Historic Site
962,20500,38.894781,-77.036122,White House Gifts,38.89860857267686,-77.03370658923573,Gift Shop
963,20500,38.894781,-77.036122,W Washington DC Lobby,38.89714372909846,-77.03346640239862,Cocktail Bar
964,20500,38.894781,-77.036122,Ronald Reagan Building Food Court,38.893801028761594,-77.03097760677338,Food Court
965,20500,38.894781,-77.036122,Verizon Wireless,38.893611,-77.040408,Mobile Phone Shop
966,20500,38.894781,-77.036122,Ellipse Visitor Center,38.89475471827694,-77.03478666575393,Tourist Information Center
967,20500,38.894781,-77.036122,Root Cellar Whiskey Bar,38.89675939365562,-77.03353636610804,Whisky Bar
968,20500,38.894781,-77.036122,Boy Scouts of America Memorial,38.89389479031246,-77.03434601410036,Outdoor Sculpture
969,20500,38.894781,-77.036122,The UPS Store,38.893961197205826,-77.03065009325411,Shipping Store
970,20500,38.894781,-77.036122,Sbarro,38.89401245,-77.03044891,Pizza Place
971,20301,38.889357,-77.031113,Visitor Center National Museum Of African American History & Culture,38.890873746652105,-77.03253540696026,History Museum
972,20301,38.889357,-77.031113,National Museum of American History,38.89121317489666,-77.03003010783212,History Museum
973,20301,38.889357,-77.031113,Washington Monument Bookstore,38.889276459346284,-77.03189689261164,Bookstore
974,20301,38.889357,-77.031113,National Museum of African American History and Culture,38.89117061286336,-77.03281760215758,History Museum
975,20301,38.889357,-77.031113,Star-Spangled Banner,38.89110445747734,-77.03002803167567,Exhibit
976,20301,38.889357,-77.031113,The First Ladies Exhibition,38.890938273135625,-77.03000989166867,History Museum
977,20301,38.889357,-77.031113,United States Holocaust Memorial Museum,38.886762915934995,-77.03260744903008,History Museum
978,20301,38.889357,-77.031113,Washington Monument,38.889401,-77.035244,Monument / Landmark
979,20301,38.889357,-77.031113,The American Presidency: A Glorious Burden Exhibit,38.890935549685935,-77.03001090236974,History Museum
980,20301,38.889357,-77.031113,Freer Gallery of Art,38.888012,-77.027374,Art Museum
981,20301,38.889357,-77.031113,Holocaust Memorial Museum Shop,38.88675,-77.032544,Gift Shop
982,20301,38.889357,-77.031113,Washington Monument Observation Deck,38.889499248302194,-77.03515245135671,Scenic Lookout
983,20301,38.889357,-77.031113,America On The Move Exhibit,38.89123327011597,-77.02905678178831,Exhibit
984,20301,38.889357,-77.031113,Enid A. Haupt Garden,38.88818,-77.02619,Garden
985,20301,38.889357,-77.031113,Washington Monument Lodge,38.889458370228084,-77.03331039435649,Tourist Information Center
986,20301,38.889357,-77.031113,USDA Cafeteria,38.88687028451811,-77.02918768589527,Café
987,20301,38.889357,-77.031113,Smithsonian Institution Building (The Castle),38.88879953024162,-77.02599725565194,History Museum
988,20301,38.889357,-77.031113,Smithsonian National Museum of Natural History (National Museum of Natural History),38.89120386350365,-77.02598155996648,Science Museum
989,20301,38.889357,-77.031113,Henry The Elephant,38.890879237471474,-77.02603524607004,Science Museum
990,20301,38.889357,-77.031113,Arthur M. Sackler Gallery,38.88798487547071,-77.02633707621118,Art Museum
991,20301,38.889357,-77.031113,USDA Farmers' Market,38.88795096129327,-77.02839418743879,Farmers Market
992,20301,38.889357,-77.031113,Contemplative Court,38.891332912130444,-77.03266377469065,Exhibit
993,20301,38.889357,-77.031113,Butterflies and Plants - Partners in Evolution,38.890593853117124,-77.02643253378831,Science Museum
994,20301,38.889357,-77.031113,National Museum of African Art,38.887952420635706,-77.02579419460746,Art Museum
995,20301,38.889357,-77.031113,Dinosaurs/Hall of Paleobiology Exhibit,38.89119025210581,-77.02632456718865,Science Museum
996,20301,38.889357,-77.031113,Knapp Memorial Arch,38.887468957839786,-77.02879098978718,Historic Site
997,20301,38.889357,-77.031113,Sylvan Theater,38.88841432010654,-77.03457686160931,Concert Hall
998,20301,38.889357,-77.031113,Holocaust Book Store,38.88671642594739,-77.03252547338816,Bookstore
999,20301,38.889357,-77.031113,S. Dillon Ripley Center,38.88860035140876,-77.02686363301322,Art Gallery
1000,20301,38.889357,-77.031113,Ruby Slippers,38.89169511770253,-77.02982873105393,Exhibit
1001,20301,38.889357,-77.031113,Osteology: Hall of Bones - Smithsonian's National Museum Of Natural History,38.89101612509154,-77.02656269073486,History Museum
1002,20301,38.889357,-77.031113,Bureau of Engraving and Printing Ticket Office,38.8856953386395,-77.03359228945631,Museum
1003,20301,38.889357,-77.031113,The Peacock Room,38.887863027057605,-77.02715677739315,Art Gallery
1004,20301,38.889357,-77.031113,Panera Bread,38.893731933438644,-77.03075679114107,Coffee Shop
1005,20301,38.889357,-77.031113,Smithsonian Castle Visitor History,38.888722972004835,-77.02601529842488,Sculpture Garden
1006,20301,38.889357,-77.031113,Holocaust Museum Cafe,38.88713574627168,-77.03382579433485,Café
1007,20301,38.889357,-77.031113,Tree of Life,38.888937031771476,-77.03628259892638,Tree
1008,20301,38.889357,-77.031113,Jefferson Pier Marker,38.889801087929484,-77.03656062483788,Monument / Landmark
1009,20301,38.889357,-77.031113,Softball Fields by Washington Monument,38.88983091940553,-77.03673802854298,Baseball Field
1010,20374,38.855522,-77.002197,USCG/DHS Fitness Center,38.853024530703976,-77.00097104648984,Gym
1011,20020,38.863079,-76.97138,ACE Cash Express,38.861358657956515,-76.96989782969473,Check Cashing Service
1012,20020,38.863079,-76.97138,Popeyes Louisiana Kitchen,38.8597666868779,-76.96835299324323,Fried Chicken Joint
1013,20442,38.895977,-77.017668,National Building Museum Gift Shop,38.89765241014926,-77.01767358008435,Gift Shop
1014,20442,38.895977,-77.017668,Denson Liquor Bar,38.89704716170255,-77.020106613636,Cocktail Bar
1015,20442,38.895977,-77.017668,National Law Enforcement Officers Memorial,38.89670272376477,-77.01756119728088,Monument / Landmark
1016,20442,38.895977,-77.017668,Shakespeare Theatre Company - Harman Hall,38.89736406316925,-77.02036323283596,Theater
1017,20442,38.895977,-77.017668,Rasika,38.89491996979955,-77.02120900154114,Indian Restaurant
1018,20442,38.895977,-77.017668,Compass Coffee,38.89709934912315,-77.02104806900024,Coffee Shop
1019,20442,38.895977,-77.017668,National Building Museum,38.89771688560257,-77.01765401537368,Museum
1020,20442,38.895977,-77.017668,Daikaya,38.898537619341155,-77.01964259147644,Ramen Restaurant
1021,20442,38.895977,-77.017668,Bang Salon,38.89734496855647,-77.02157577325032,Salon / Barbershop
1022,20442,38.895977,-77.017668,Bantam King,38.89845203368468,-77.01911687850952,Ramen Restaurant
1023,20442,38.895977,-77.017668,Fiola,38.893813554318534,-77.02072620391846,Italian Restaurant
1024,20442,38.895977,-77.017668,Pitango Gelato,38.89518508943976,-77.02171593904495,Ice Cream Shop
1025,20442,38.895977,-77.017668,Woolly Mammoth Theatre Company,38.89493040759938,-77.02136188745499,Theater
1026,20442,38.895977,-77.017668,sweetgreen,38.8959378,-77.0213638,Salad Place
1027,20442,38.895977,-77.017668,Capital One Arena,38.89817674879205,-77.02081647117853,Basketball Stadium
1028,20442,38.895977,-77.017668,DC Empanadas,38.8925294574985,-77.0189918733211,Food Truck
1029,20442,38.895977,-77.017668,Oyamel Cocina Mexicana,38.89491996979955,-77.02171862125395,Mexican Restaurant
1030,20442,38.895977,-77.017668,Izakaya,38.898577168652864,-77.01986527730847,Japanese Restaurant
1031,20442,38.895977,-77.017668,The Capital Grille,38.89295694991948,-77.02006727161813,American Restaurant
1032,20442,38.895977,-77.017668,Jaleo,38.89591364146447,-77.02216386795044,Tapas Restaurant
1033,20442,38.895977,-77.017668,Vida Fitness,38.897331104955924,-77.02153808403328,Gym
1034,20442,38.895977,-77.017668,Shakespeare Theatre Company - Lansburgh Theatre,38.8957174132878,-77.02218532562256,Theater
1035,20442,38.895977,-77.017668,Luke's Lobster,38.896191863619975,-77.02146726569346,Seafood Restaurant
1036,20442,38.895977,-77.017668,Acela Club,38.89810157171325,-77.02089702227093,American Restaurant
1037,20442,38.895977,-77.017668,China Chilcano,38.895425,-77.022176,Peruvian Restaurant
1038,20442,38.895977,-77.017668,Wiseguy NY Pizza,38.89960847505472,-77.01596260070801,Pizza Place
1039,20442,38.895977,-77.017668,The Partisan,38.894947108075904,-77.02255010604858,New American Restaurant
1040,20442,38.895977,-77.017668,Red Apron Butchery,38.894898,-77.022575,Deli / Bodega
1041,20442,38.895977,-77.017668,National Portrait Gallery,38.89771275421679,-77.02299004595119,Art Museum
1042,20442,38.895977,-77.017668,Rosa Mexicano,38.897318898346754,-77.02152681288719,Mexican Restaurant
1043,20442,38.895977,-77.017668,Smithsonian American Art Museum,38.89774646995226,-77.02297925949097,Art Museum
1044,20442,38.895977,-77.017668,Protein Bar & Kitchen,38.894659,-77.022086,Gluten-free Restaurant
1045,20442,38.895977,-77.017668,Legal Sea Foods,38.898795416712815,-77.02185307275104,Seafood Restaurant
1046,20442,38.895977,-77.017668,United States Navy Memorial,38.893951048395024,-77.02280224892338,Monument / Landmark
1047,20442,38.895977,-77.017668,Hill Country Barbecue Market,38.895088644463215,-77.02216655015945,BBQ Joint
1048,20442,38.895977,-77.017668,Red Velvet Cupcakery,38.896347,-77.021822,Cupcake Shop
1049,20442,38.895977,-77.017668,BIBIBOP Asian Grill,38.898887049646085,-77.02187587124807,Asian Restaurant
1050,20442,38.895977,-77.017668,Olivia,38.89713127397378,-77.0230931381701,Mediterranean Restaurant
1051,20442,38.895977,-77.017668,Kimpton Hotel Monaco Washington DC,38.896751,-77.022487,Hotel
1052,20442,38.895977,-77.017668,Momiji,38.899996,-77.019193,Japanese Restaurant
1053,20442,38.895977,-77.017668,Gibson Guitar Showroom DC,38.898737268193386,-77.02200427397115,Music Store
1054,20442,38.895977,-77.017668,Teaism,38.89483790230684,-77.02303251041394,Tea Room
1055,20442,38.895977,-77.017668,Penn Quarter FRESHFARM Market,38.89732322487216,-77.02294835545382,Farmers Market
1056,20442,38.895977,-77.017668,Downtown Holiday Market,38.89731516870854,-77.02254753691201,Christmas Market
1057,20442,38.895977,-77.017668,Cedar,38.89615616284802,-77.02339925845178,New American Restaurant
1058,20442,38.895977,-77.017668,Clyde's of Gallery Place,38.89890515840885,-77.02178256466146,American Restaurant
1059,20442,38.895977,-77.017668,Momoyama,38.893172382658584,-77.01355354335563,Sushi Restaurant
1060,20442,38.895977,-77.017668,Potbelly Sandwich Shop,38.89431399285786,-77.02142060061169,Sandwich Place
1061,20442,38.895977,-77.017668,Penn Quarter Sports Tavern,38.89427802276045,-77.0214323003633,Sports Bar
1062,20442,38.895977,-77.017668,Hamilton's Bar & Grill,38.893254077287416,-77.0134600996971,Dive Bar
1063,20010,38.933311,-77.02929,The Coupe,38.93256330925587,-77.0281720161438,American Restaurant
1064,20010,38.933311,-77.02929,El Chucho Cocina Superior,38.93105996684192,-77.02795470976262,Mexican Restaurant
1065,20010,38.933311,-77.02929,Thip Khao,38.93289922742328,-77.03297853469847,Asian Restaurant
1066,20010,38.933311,-77.02929,Odd Provisions,38.93084007218694,-77.02793496176115,Gourmet Shop
1067,20010,38.933311,-77.02929,RedRocks,38.9317287230713,-77.02808886766434,Pizza Place
1068,20010,38.933311,-77.02929,Bad Saint,38.93037961253187,-77.02797925377502,Filipino Restaurant
1069,20010,38.933311,-77.02929,Room 11,38.930478911895435,-77.02815055847168,Wine Bar
1070,20010,38.933311,-77.02929,Pho Viet,38.93508578629902,-77.03250110149384,Vietnamese Restaurant
1071,20010,38.933311,-77.02929,The UPS Store,38.931249318408966,-77.03232467921231,Shipping Store
1072,20010,38.933311,-77.02929,Le Caprice DC,38.93255079053565,-77.03299462795258,Bakery
1073,20010,38.933311,-77.02929,&pizza,38.92989259889698,-77.031801044941,Pizza Place
1074,20010,38.933311,-77.02929,Sticky Fingers Bakery,38.93042466249762,-77.03184396028519,Bakery
1075,20010,38.933311,-77.02929,GALA Hispanic Theater,38.930644808867584,-77.03247508111647,Theater
1076,20010,38.933311,-77.02929,Yoga Heights,38.93330832856547,-77.0239201373999,Yoga Studio
1077,20010,38.933311,-77.02929,Los Hermanos,38.930614033157184,-77.03379806640034,Caribbean Restaurant
1078,20010,38.933311,-77.02929,Mi Cuba Cafe,38.930455960232194,-77.03371345996857,Cuban Restaurant
1079,20010,38.933311,-77.02929,Bombay Street Food,38.930855,-77.033125,Indian Restaurant
1080,20010,38.933311,-77.02929,CAVA,38.9294461,-77.0322191,Mediterranean Restaurant
1081,20010,38.933311,-77.02929,BloomBars,38.93022546281914,-77.02799206034128,Music Venue
1082,20010,38.933311,-77.02929,Raymond Recreation Center,38.93638569210138,-77.02658193005239,Athletics & Sports
1083,20010,38.933311,-77.02929,Columbia Heights Farmers Market,38.930092922713015,-77.03249768541134,Farmers Market
1084,20010,38.933311,-77.02929,Hook Hall,38.93227,-77.024063,Beer Garden
1085,20010,38.933311,-77.02929,Shanghai Tokyo Cafe,38.930501102917844,-77.03209554561565,Asian Restaurant
1086,20010,38.933311,-77.02929,The Wonderland Ballroom,38.92988918673908,-77.02782853186153,Bar
1087,20010,38.933311,-77.02929,Pan Lourdes,38.931744,-77.032442,Bakery
1088,20010,38.933311,-77.02929,Zeba,38.93223554754084,-77.03248155377105,Bar
1089,20010,38.933311,-77.02929,Mi Casita Bakery & Deli,38.9326237319388,-77.03244952388332,Taco Place
1090,20010,38.933311,-77.02929,Looking Glass Lounge,38.935072319188265,-77.02422577171585,Bar
1091,20010,38.933311,-77.02929,Kali Yoga Studio,38.93224665937511,-77.03256684092581,Yoga Studio
1092,20010,38.933311,-77.02929,El Pollo Sabroso,38.93068489239188,-77.0339647431717,South American Restaurant
1093,20010,38.933311,-77.02929,The Pinch,38.93559441458571,-77.03283892936037,Bar
1094,20010,38.933311,-77.02929,Lions Liquor,38.93470690117157,-77.02408341667012,Liquor Store
1095,20010,38.933311,-77.02929,Pollo Campero,38.930085,-77.032206,Latin American Restaurant
1096,20010,38.933311,-77.02929,Coffy Café,38.930633313800605,-77.03298389911652,Café
1097,20010,38.933311,-77.02929,Fish In The Hood,38.93461323,-77.02413136666667,Seafood Restaurant
1098,20010,38.933311,-77.02929,Allegro Gym,38.93299756266501,-77.03395864419187,Gym
1099,20012,38.97808,-77.02858,Teddy's Roti Shop,38.97872873893781,-77.02652306106702,Caribbean Restaurant
1100,20012,38.97808,-77.02858,Ledo Pizza,38.980894,-77.026196,Pizza Place
1101,20012,38.97808,-77.02858,Subway,38.976661,-77.028758,Fast Food Restaurant
1102,20012,38.97808,-77.02858,Cork 'n Bottle Liquors,38.980061267262705,-77.0262897047561,Liquor Store
1103,20012,38.97808,-77.02858,Dunkin',38.979537640692676,-77.02711947078106,Donut Shop
1104,20012,38.97808,-77.02858,PNC Bank,38.98168121676829,-77.02628910541534,Bank
1105,20012,38.97808,-77.02858,7-Eleven,38.9796629007608,-77.0259115844964,Convenience Store
1106,20012,38.97808,-77.02858,Burger King,38.976053,-77.028872,Fast Food Restaurant
1107,20012,38.97808,-77.02858,Walter Reed Gym,38.9766,-77.030078,Gym
1108,20012,38.97808,-77.02858,Lucky Ginger,38.978876,-77.026203,Chinese Restaurant
1109,20012,38.97808,-77.02858,"WMATA Bus Stop #1002836 (70, 71, 79, K1)",38.97575850531916,-77.02673435211182,Bus Station
1110,20437,38.902761,-77.048499,Rasika,38.90506478729127,-77.04807937145233,Indian Restaurant
1111,20437,38.902761,-77.048499,Bluestone Lane,38.903889,-77.050422,Café
1112,20437,38.902761,-77.048499,"Equinox Sports Club Washington, D.C.",38.904808,-77.048999,Gym
1113,20437,38.902761,-77.048499,sweetgreen,38.90099440851999,-77.04957856798501,Salad Place
1114,20437,38.902761,-77.048499,sweetgreen,38.905060511296156,-77.04935594471863,Salad Place
1115,20437,38.902761,-77.048499,Mercy Me,38.90496459864981,-77.04745441675186,Café
1116,20437,38.902761,-77.048499,Westend Bistro,38.904553406286304,-77.0490820706163,American Restaurant
1117,20437,38.902761,-77.048499,District Commons,38.901947,-77.049416,American Restaurant
1118,20437,38.902761,-77.048499,Tatte Bakery,38.90545,-77.047674,Bakery
1119,20437,38.902761,-77.048499,Whole Foods Market,38.900786074075114,-77.04904836472514,Grocery Store
1120,20437,38.902761,-77.048499,Soi 38,38.9041645980447,-77.0467417129709,Thai Restaurant
1121,20437,38.902761,-77.048499,Crepeaway,38.90374249010733,-77.04526182002294,French Restaurant
1122,20437,38.902761,-77.048499,Ris,38.90403242419851,-77.0500441019574,American Restaurant
1123,20437,38.902761,-77.048499,Grillfish,38.905629,-77.047582,Seafood Restaurant
1124,20437,38.902761,-77.048499,Washington Circle Park,38.90252245678968,-77.05012321472168,Park
1125,20437,38.902761,-77.048499,Marcel's by Robert Wiedmaier,38.90343330888177,-77.05222560926947,French Restaurant
1126,20437,38.902761,-77.048499,The Lobby Lounge at Ritz-Carlton,38.90477789509525,-77.04876776957855,Hotel Bar
1127,20437,38.902761,-77.048499,Captain Cookie and the Milkman,38.900599474100495,-77.0463150367463,Bakery
1128,20437,38.902761,-77.048499,Duke's Grocery,38.90051441055309,-77.04600736498833,Gastropub
1129,20437,38.902761,-77.048499,Urban Boxing,38.90423312062378,-77.0516236692373,Gym / Fitness Center
1130,20437,38.902761,-77.048499,Venus Spa & Nails,38.903798810662906,-77.04808571953487,Spa
1131,20437,38.902761,-77.048499,Hotel Lombardy,38.901408813845464,-77.04588989102214,Hotel
1132,20437,38.902761,-77.048499,The Prime Rib,38.902546635793584,-77.04587052886936,Steakhouse
1133,20437,38.902761,-77.048499,North Italia,38.901643,-77.048265,Italian Restaurant
1134,20437,38.902761,-77.048499,Blue Duck Tavern,38.905400570639486,-77.05132560322167,New American Restaurant
1135,20437,38.902761,-77.048499,Aroma Cafe,38.90324067012936,-77.05154787442379,Coffee Shop
1136,20437,38.902761,-77.048499,Stoney's On L,38.90381694224453,-77.04726137523555,American Restaurant
1137,20437,38.902761,-77.048499,Yoga District,38.901311802369264,-77.04472085716729,Yoga Studio
1138,20437,38.902761,-77.048499,Park Hyatt Washington D.C.,38.905701,-77.051075,Hotel
